day,dose_rate_mGy_day,ros_norm,mito_integrity,atp_proxy,fast_excitability_delta,slow_mito_atp_suppression,excitability_ratio,ltp_proxy,structural_neural_integrity_proxy,scenario,shield_mm_Al
4.0,37.887777777777785,2.9437001643643974,0.8762316703170235,0.8501475418822857,0.036748210129538966,0.22315122928329553,0.8135969808462433,0.7197609817742993,0.8638548373487258,LEO_ISS_like,1.5
5.0,37.887777777777785,3.0302829337010584,0.847627376973031,0.8161753169408902,0.03696587674115487,0.2737406146853418,0.7632252620558131,0.6660923009977034,0.8323901146703341,LEO_ISS_like,1.5
6.0,37.887777777777785,3.0719553566623023,0.8199979645449611,0.7836088983978148,0.03706713737118153,0.3222365581121284,0.714830579259053,0.6143988973196045,0.8019977609994572,LEO_ISS_like,1.5
7.0,37.887777777777785,3.0920123593288307,0.7933201321278218,0.752401314540979,0.03711509408528562,0.36870900700011366,0.6684060870851719,0.5645526653844579,0.772652145340604,LEO_ISS_like,1.5
8.0,37.887777777777785,3.101665826235213,0.7675657236331926,0.7225007617291419,0.03713799833332114,0.41323510420280485,0.6239028941305163,0.516463177332782,0.7443222959965119,LEO_ISS_like,1.5
9.0,37.887777777777785,3.1063120550293153,0.7427049245667238,0.6938544847127242,0.03714898145517838,0.4558934096513677,0.5812555718038107,0.4700571879300633,0.7169754170233962,LEO_ISS_like,1.5
10.0,37.887777777777785,3.108548292250253,0.7187077293456059,0.6664105148614056,0.03715425825441905,0.4967613118910808,0.5403929463633383,0.4252703709918153,0.6905785022801665,LEO_ISS_like,1.5
11.0,37.887777777777785,3.109624596739317,0.6955446041760198,0.6401184210257634,0.037156795814394517,0.5359139099435364,0.5012428858708582,0.38204363616372183,0.6650990645936218,LEO_ISS_like,1.5
12.0,37.887777777777785,3.110142623781498,0.6731867761479974,0.6149296064782263,0.037158016643398004,0.5734235711201081,0.4637344455232899,0.34032138433040526,0.6405054537627971,LEO_ISS_like,1.5
13.0,37.887777777777785,3.1103919510110676,0.6516063490047816,0.5907973982784872,0.03715860411394342,0.6093597979443754,0.4277988061695679,0.30005064348720745,0.6167669839052599,LEO_ISS_like,1.5
14.0,37.887777777777785,3.1105119525985194,0.6307763388773173,0.5676770427746796,0.03715888683748853,0.6437892348515007,0.39336965198598783,0.2611806199449281,0.593853972765049,LEO_ISS_like,1.5
15.0,37.887777777777785,3.1105697095511626,0.6106706733893212,0.5455256596851805,0.03715902290653244,0.6767757365668342,0.3603832863396982,0.22366244957645018,0.5717377407282533,LEO_ISS_like,1.5
16.0,37.887777777777785,3.110597508063245,0.591264174317761,0.5243021789075585,0.03715908839533107,0.7083804622062122,0.3287786261891188,0.18744904677394514,0.5503905917495371,LEO_ISS_like,1.5
17.0,37.887777777777785,3.1106108875308003,0.5725325331848512,0.5039672711317227,0.03715911991485781,0.7386619786026642,0.2984971413121935,0.1524950018329394,0.5297857865033363,LEO_ISS_like,1.5
18.0,37.887777777777785,3.1106173270895625,0.5544522841265664,0.4844832772996317,0.03715913508517798,0.7676763653507538,0.2694827697344241,0.11875650286876462,0.5098975125392231,LEO_ISS_like,1.5
19.0,37.887777777777785,3.110620426459316,0.5370007760410674,0.46581413916889536,0.03715914238665893,0.7954773182070686,0.24168182417959028,0.08619127063312973,0.49070085364517413,LEO_ISS_like,1.5
20.0,37.887777777777785,3.110621918190849,0.5201561449308847,0.44792533195382706,0.03715914590086904,0.8221162493970968,0.21504289650377229,0.05475850054558773,0.47217175942397316,LEO_ISS_like,1.5
21.0,37.887777777777785,3.1106226361635807,0.5038972868460329,0.43078379942720263,0.037159147592262916,0.847642384257768,0.18951676333449508,0.02441880914436631,0.4542870155306361,LEO_ISS_like,1.5
22.0,37.887777777777785,3.110622981724985,0.4882038315999333,0.4143578915960168,0.03715914840633322,0.8721028540469512,0.16505629435938196,0.0,0.4370242147599266,LEO_ISS_like,1.5
23.0,37.887777777777785,3.110623148044232,0.473056117321058,0.3986173049424624,0.03715914879814649,0.8955427849329811,0.1416163638651653,0.0,0.4203617290531637,LEO_ISS_like,1.5
24.0,37.887777777777785,3.1106232280939468,0.45843516585305893,0.38353302516753635,0.037159148986726814,0.9180053832574191,0.1191537657293078,0.0,0.40427868243836484,LEO_ISS_like,1.5
25.0,37.887777777777785,3.1106232666220004,0.4443226589933603,0.3690772723522868,0.03715914907749082,0.9395320171976139,0.09762713187987682,0.0,0.38875492489269625,LEO_ISS_like,1.5
26.0,37.887777777777785,3.1106232851656133,0.4307009155501344,0.3552234484437469,0.03715914912117568,0.9601622949674755,0.07699685415370028,0.0,0.3737710071051479,LEO_ISS_like,1.5
27.0,37.887777777777785,3.110623294090683,0.41755286919343065,0.3419460869712001,0.037159149142201274,0.9799341396969764,0.057225009445224795,0.0,0.3593081561127738,LEO_ISS_like,1.5
28.0,37.887777777777785,3.110623298386333,0.4048620470748133,0.3292208048999617,0.03715914915232092,0.9988838611285921,0.038275288023728815,0.0,0.34534825178229456,LEO_ISS_like,1.5
29.0,37.887777777777785,3.1106233004538364,0.39261254918970034,0.31702425653266275,0.037159149157191526,1.017046224264724,0.02011292489246741,0.0,0.3318738041086703,LEO_ISS_like,1.5
30.0,37.887777777777785,3.110623301448929,0.38078902845700463,0.3053340893713248,0.037159149159535755,1.0344545150952325,0.002704634064303324,0.0,0.31886793130270497,LEO_ISS_like,1.5
31.0,37.887777777777785,3.1106233019278684,0.36937667149133274,0.2941289018569565,0.03715914916066403,1.0511406035290767,0.0,0.0,0.30631433864046587,LEO_ISS_like,1.5
32.0,37.887777777777785,3.110623302158383,0.35836118004375067,0.28338820290683725,0.03715914916120708,1.0671350036489475,0.0,0.0,0.2941972980481258,LEO_ISS_like,1.5
33.0,37.887777777777785,3.11062330226933,0.34772875308791024,0.27309237317299206,0.037159149161468445,1.0824669314028073,0.0,0.0,0.28250162839670123,LEO_ISS_like,1.5
34.0,37.887777777777785,3.110623302322729,0.337466069529114,0.2632226279485993,0.03715914916159424,1.0971643598414256,0.0,0.0,0.2712126764820254,LEO_ISS_like,1.5
35.0,37.887777777777785,3.1106233023484298,0.3275602715146657,0.2537609816521745,0.03715914916165479,1.11125407200639,0.0,0.0,0.26031629866613226,LEO_ISS_like,1.5
36.0,37.887777777777785,3.1106233023608,0.31799894832460013,0.24469021382235678,0.03715914916168393,1.1247617115686126,0.0,0.0,0.24979884315706014,LEO_ISS_like,1.5
37.0,37.887777777777785,3.1106233023667533,0.30877012082261246,0.23599383655898112,0.037159149161697956,1.1377118313131227,0.0,0.0,0.2396471329048736,LEO_ISS_like,1.5
38.0,37.887777777777785,3.1106233023696186,0.299862226447707,0.22765606334885508,0.03715914916170471,1.1501279395618336,0.0,0.0,0.2298484490924776,LEO_ISS_like,1.5
39.0,37.887777777777785,3.110623302370998,0.29126410472776154,0.21966177921728017,0.037159149161707955,1.162032544622096,0.0,0.0,0.22039051520053765,LEO_ISS_like,1.5
40.0,37.887777777777785,3.110623302371662,0.28296498329685865,0.21199651214886858,0.037159149161709516,1.1734471973450906,0.0,0.0,0.21126148162654435,LEO_ISS_like,1.5
41.0,37.887777777777785,3.110623302371981,0.27495446439886523,0.20464640572360804,0.03715914916171027,1.1843925318745483,0.0,0.0,0.20244991083875175,LEO_ISS_like,1.5
42.0,37.887777777777785,3.110623302372135,0.26722251186035073,0.19759819291642985,0.03715914916171063,1.1948883046628505,0.0,0.0,0.19394476304638575,LEO_ISS_like,1.5
43.0,37.887777777777785,3.110623302372209,0.2597594385165233,0.19083917101073808,0.03715914916171081,1.2049534318282855,0.0,0.0,0.18573538236817555,LEO_ISS_like,1.5
44.0,37.887777777777785,3.110623302372245,0.2525558940744297,0.18435717757846878,0.0371591491617109,1.214606024924095,0.0,0.0,0.1778114834818726,LEO_ISS_like,1.5
45.0,37.887777777777785,3.110623302372262,0.2456028533982134,0.1781405674812673,0.03715914916171093,1.2238634251869305,0.0,0.0,0.17016313873803468,LEO_ISS_like,1.5
46.0,37.887777777777785,3.11062330237227,0.23889160520175365,0.1721781908493077,0.03715914916171095,1.2327422363294653,0.0,0.0,0.162780765721929,LEO_ISS_like,1.5
47.0,37.887777777777785,3.110623302372274,0.23241374113451876,0.1664593719961301,0.03715914916171096,1.2412583559391457,0.0,0.0,0.1556551152479705,LEO_ISS_like,1.5
48.0,37.887777777777785,3.110623302372276,0.22616114524695963,0.16097388922964573,0.037159149161710966,1.2494270055424224,0.0,0.0,0.14877725977165557,LEO_ISS_like,1.5
49.0,37.887777777777785,3.110623302372277,0.22012598382224494,0.1557119555211584,0.037159149161710966,1.2572627593912769,0.0,0.0,0.1421385822044693,LEO_ISS_like,1.5
50.0,37.887777777777785,3.1106233023722774,0.2143006955615985,0.1506641999958776,0.03715914916171097,1.2647795720264297,0.0,0.0,0.13573076511775828,LEO_ISS_like,1.5
51.0,37.887777777777785,3.110623302372278,0.20867798211094224,0.14582165020995586,0.03715914916171097,1.2719908046693078,0.0,0.0,0.12954578032203634,LEO_ISS_like,1.5
52.0,37.887777777777785,3.110623302372278,0.20325079891697573,0.1411757151805745,0.03715914916171097,1.2789092504926147,0.0,0.0,0.12357587880867327,LEO_ISS_like,1.5
53.0,37.887777777777785,3.110623302372278,0.19801234640123622,0.13671816913703025,0.03715914916171097,1.285547158817231,0.0,0.0,0.11781358104135975,LEO_ISS_like,1.5
54.0,37.887777777777785,3.110623302372278,0.19295606144108146,0.13244113596214266,0.03715914916171097,1.2919162582811308,0.0,0.0,0.11225166758518956,LEO_ISS_like,1.5
55.0,37.887777777777785,3.110623302372278,0.1880756091469218,0.1283370742946119,0.03715914916171097,1.2980277790240506,0.0,0.0,0.10688317006161385,LEO_ISS_like,1.5
56.0,37.887777777777785,3.110623302372278,0.1833648749253998,0.12439876326421043,0.03715914916171097,1.3038924739297806,0.0,0.0,0.1017013624179397,LEO_ISS_like,1.5
57.0,37.887777777777785,3.110623302372278,0.17881795681857304,0.12061928883289282,0.03715914916171097,1.3095206389661578,0.0,0.0,0.09669975250043028,LEO_ISS_like,1.5
58.0,37.887777777777785,3.110623302372278,0.1744291581095028,0.11699203071605797,0.03715914916171097,1.3149221326611338,0.0,0.0,0.09187207392045293,LEO_ISS_like,1.5
59.0,37.887777777777785,3.110623302372278,0.17019298018498344,0.11351064985929862,0.03715914916171097,1.3201063947516425,0.0,0.0,0.08721227820348165,LEO_ISS_like,1.5
60.0,37.887777777777785,3.110623302372278,0.16610411564647132,0.11016907644702743,0.03715914916171097,1.3250824640404286,0.0,0.0,0.08271452721111838,LEO_ISS_like,1.5
61.0,37.887777777777785,3.110623302372278,0.16215744166058135,0.10696149842037837,0.03715914916171097,1.3298589954944977,0.0,0.0,0.07837318582663944,LEO_ISS_like,1.5
62.0,37.887777777777785,3.110623302372278,0.15834801354082062,0.10388235048274824,0.03715914916171097,1.3344442766173976,0.0,0.0,0.07418281489490264,LEO_ISS_like,1.5
63.0,37.887777777777785,3.110623302372278,0.15467105855251762,0.10092630357226888,0.03715914916171097,1.3388462431261776,0.0,0.0,0.07013816440776932,LEO_ISS_like,1.5
64.0,37.887777777777785,3.110623302372278,0.15112196993318555,0.09808825478138623,0.03715914916171097,1.3430724939625431,0.0,0.0,0.06623416692650408,LEO_ISS_like,1.5
65.0,37.887777777777785,3.110623302372278,0.14769630112082793,0.09536331770457081,0.03715914916171097,1.3471303056664616,0.0,0.0,0.062465931232910554,LEO_ISS_like,1.5
66.0,37.887777777777785,3.110623302372278,0.1443897601829552,0.09274681319599574,0.03715914916171097,1.3510266461392695,0.0,0.0,0.05882873620125073,LEO_ISS_like,1.5
67.0,37.887777777777785,3.110623302372278,0.1411982044393328,0.09023426051979609,0.03715914916171097,1.3547681878221731,0.0,0.0,0.05531802488326598,LEO_ISS_like,1.5
68.0,37.887777777777785,3.110623302372278,0.13811763527172327,0.08782136887626724,0.03715914916171097,1.3583613203149207,0.0,0.0,0.051929398798895576,LEO_ISS_like,1.5
69.0,37.887777777777785,3.110623302372278,0.13514419311412043,0.08550402928807195,0.03715914916171097,1.3618121624583734,0.0,0.0,0.04865861242553238,LEO_ISS_like,1.5
70.0,37.887777777777785,3.110623302372278,0.13227415261719805,0.08327830683120795,0.03715914916171097,1.36512657390368,0.0,0.0,0.04550156787891768,LEO_ISS_like,1.5
71.0,37.887777777777785,3.110623302372278,0.12950391798091537,0.0811404331961394,0.03715914916171097,1.368310166189788,0.0,0.0,0.04245430977900688,LEO_ISS_like,1.5
72.0,37.887777777777785,3.110623302372278,0.1268300184494316,0.07908679956512091,0.03715914916171097,1.3713683133501056,0.0,0.0,0.039513020294374646,LEO_ISS_like,1.5
73.0,37.887777777777785,3.110623302372278,0.12424910396268497,0.0771139497923396,0.03715914916171097,1.37430616206822,0.0,0.0,0.036674014358953344,LEO_ISS_like,1.5
74.0,37.887777777777785,3.110623302372278,0.12175794095918865,0.07521857387407244,0.03715914916171097,1.3771286414017456,0.0,0.0,0.03393373505510744,LEO_ISS_like,1.5
75.0,37.887777777777785,3.110623302372278,0.11935340832478447,0.07339750169660322,0.03715914916171097,1.3798404720925486,0.0,0.0,0.031288749157262874,LEO_ISS_like,1.5
76.0,37.887777777777785,3.110623302372278,0.11703249348227915,0.07164769705016692,0.03715914916171097,1.3824461754808184,0.0,0.0,0.02873574283050706,LEO_ISS_like,1.5
77.0,37.887777777777785,3.110623302372278,0.11479228861706373,0.06996625189768947,0.03715914916171097,1.3849500820397154,0.0,0.0,0.02627151747876999,LEO_ISS_like,1.5
78.0,37.887777777777785,3.110623302372278,0.11262998703398729,0.06835038088757037,0.03715914916171097,1.3873563395466029,0.0,0.0,0.023892985737385963,LEO_ISS_like,1.5
79.0,37.887777777777785,3.110623302372278,0.11054287964092069,0.06679741610021309,0.03715914916171097,1.3896689209061976,0.0,0.0,0.021597167605012624,LEO_ISS_like,1.5
80.0,37.887777777777785,3.110623302372278,0.1085283515546046,0.06530480201844682,0.03715914916171097,1.391891631640312,0.0,0.0,0.019381186710064946,LEO_ISS_like,1.5
81.0,37.887777777777785,3.110623302372278,0.10658387882452938,0.06387009071240203,0.03715914916171097,1.3940281170582494,0.0,0.0,0.017242266706982257,LEO_ISS_like,1.5
82.0,37.887777777777785,3.110623302372278,0.10470702527074234,0.062490937229802666,0.03715914916171097,1.3960818691212993,0.0,0.0,0.015177727797816565,LEO_ISS_like,1.5
83.0,37.887777777777785,3.110623302372278,0.10289543943162038,0.06116509518302178,0.03715914916171097,1.3980562330142308,0.0,0.0,0.013184983374782355,LEO_ISS_like,1.5
84.0,37.887777777777785,3.110623302372278,0.1011468516177842,0.05989041252461322,0.03715914916171097,1.399954413436113,0.0,0.0,0.011261536779562542,LEO_ISS_like,1.5
85.0,37.887777777777785,3.110623302372278,0.0994590710684626,0.05866482750338261,0.03715914916171097,1.4017794806222914,0.0,0.0,0.009404978175308831,LEO_ISS_like,1.5
86.0,37.887777777777785,3.110623302372278,0.09782998320674478,0.05748636479339632,0.03715914916171097,1.4035343761088332,0.0,0.0,0.0076129815274191825,LEO_ISS_like,1.5
87.0,37.887777777777785,3.110623302372278,0.09625754699028102,0.056353131788646885,0.03715914916171097,1.405221918250288,0.0,0.0,0.005883301689309062,LEO_ISS_like,1.5
88.0,37.887777777777785,3.110623302372278,0.09473979235411324,0.05526331505640039,0.03715914916171097,1.4068448075011488,0.0,0.0,0.004213771589524518,LEO_ISS_like,1.5
89.0,37.887777777777785,3.110623302372278,0.0932748177424312,0.05421517694254397,0.03715914916171097,1.4084056314709632,0.0,0.0,0.0026022995166742335,LEO_ISS_like,1.5
90.0,37.887777777777785,3.110623302372278,0.09186078772616202,0.05320705232253179,0.03715914916171097,1.4099068697626285,0.0,0.0,0.001046866498778165,LEO_ISS_like,1.5
91.0,37.887777777777785,3.110623302372278,0.09049593070340825,0.052237345491796046,0.03715914916171097,1.4113508986030037,0.0,0.0,0.0,LEO_ISS_like,1.5
92.0,37.887777777777785,3.110623302372278,0.08917853667985332,0.05130452718974552,0.03715914916171097,1.4127399952745912,0.0,0.0,0.0,LEO_ISS_like,1.5
93.0,37.887777777777785,3.110623302372278,0.0879069551263536,0.050407131751719736,0.03715914916171097,1.414076342356675,0.0,0.0,0.0,LEO_ISS_like,1.5
94.0,37.887777777777785,3.110623302372278,0.0866795929110328,0.04954375438350081,0.03715914916171097,1.415362031783952,0.0,0.0,0.0,LEO_ISS_like,1.5
95.0,37.887777777777785,3.110623302372278,0.08549491230328796,0.04871304855320994,0.03715914916171097,1.4165990687303636,0.0,0.0,0.0,LEO_ISS_like,1.5
96.0,37.887777777777785,3.110623302372278,0.08435142904720624,0.04791372349562972,0.03715914916171097,1.4177893753255069,0.0,0.0,0.0,LEO_ISS_like,1.5
97.0,37.887777777777785,3.110623302372278,0.08324771050197886,0.0471445418241993,0.03715914916171097,1.4189347942107084,0.0,0.0,0.0,LEO_ISS_like,1.5
98.0,37.887777777777785,3.110623302372278,0.08218237384698214,0.04640431724612569,0.03715914916171097,1.4200370919415408,0.0,0.0,0.0,LEO_ISS_like,1.5
99.0,37.887777777777785,3.110623302372278,0.0811540843492771,0.045691912376243274,0.03715914916171097,1.421097962243293,0.0,0.0,0.0,LEO_ISS_like,1.5
100.0,37.887777777777785,3.110623302372278,0.0801615536913568,0.045006236645433274,0.03715914916171097,1.4221190291256247,0.0,0.0,0.0,LEO_ISS_like,1.5
101.0,37.887777777777785,3.110623302372278,0.0792035383570465,0.04434624429958818,0.03715914916171097,1.4231018498623869,0.0,0.0,0.0,LEO_ISS_like,1.5
102.0,37.887777777777785,3.110623302372278,0.07827883807353404,0.0437109324852711,0.03715914916171097,1.4240479178423442,0.0,0.0,0.0,LEO_ISS_like,1.5
103.0,37.887777777777785,3.110623302372278,0.07738629430757898,0.04309933941837883,0.03715914916171097,1.4249586652962896,0.0,0.0,0.0,LEO_ISS_like,1.5
104.0,37.887777777777785,3.110623302372278,0.076524788814016,0.04251054263226907,0.03715914916171097,1.425835465905828,0.0,0.0,0.0,LEO_ISS_like,1.5
105.0,37.887777777777785,3.110623302372278,0.07569324223473423,0.04194365730195806,0.03715914916171097,1.4266796372988806,0.0,0.0,0.0,LEO_ISS_like,1.5
106.0,37.887777777777785,3.110623302372278,0.07489061274637719,0.04139783464113437,0.03715914916171097,1.427492443436754,0.0,0.0,0.0,LEO_ISS_like,1.5
107.0,37.887777777777785,3.110623302372278,0.07411589475506913,0.04087226036886871,0.03715914916171097,1.428275096897424,0.0,0.0,0.0,LEO_ISS_like,1.5
108.0,37.887777777777785,3.110623302372278,0.0733681176365322,0.0403661532430277,0.03715914916171097,1.4290287610594876,0.0,0.0,0.0,LEO_ISS_like,1.5
109.0,37.887777777777785,3.110623302372278,0.07264634452001624,0.039878763657523374,0.03715914916171097,1.4297545521910533,0.0,0.0,0.0,LEO_ISS_like,1.5
110.0,37.887777777777785,3.110623302372278,0.0719496711145175,0.03940937230064797,0.03715914916171097,1.4304535414476687,0.0,0.0,0.0,LEO_ISS_like,1.5
111.0,37.887777777777785,3.110623302372278,0.07127722457581565,0.0389572888718574,0.03715914916171097,1.4311267567832089,0.0,0.0,0.0,LEO_ISS_like,1.5
112.0,37.887777777777785,3.110623302372278,0.07062816241290963,0.03852185085447576,0.03715914916171097,1.4317751847774902,0.0,0.0,0.0,LEO_ISS_like,1.5
113.0,37.887777777777785,3.110623302372278,0.07000167143248238,0.03810242234189786,0.03715914916171097,1.4323997723842192,0.0,0.0,0.0,LEO_ISS_like,1.5
114.0,37.887777777777785,3.110623302372278,0.06939696672007178,0.037698392914967516,0.03715914916171097,1.4330014286027335,0.0,0.0,0.0,LEO_ISS_like,1.5
115.0,37.887777777777785,3.110623302372278,0.06881329065667144,0.03730917656830546,0.03715914916171097,1.4335810260768473,0.0,0.0,0.0,LEO_ISS_like,1.5
116.0,37.887777777777785,3.110623302372278,0.06824991196952936,0.03693421068345418,0.03715914916171097,1.4341394026239849,0.0,0.0,0.0,LEO_ISS_like,1.5
117.0,37.887777777777785,3.110623302372278,0.06770612481595503,0.03657295504679536,0.03715914916171097,1.4346773626976368,0.0,0.0,0.0,LEO_ISS_like,1.5
118.0,37.887777777777785,3.110623302372278,0.0671812478989873,0.036224890910281915,0.03715914916171097,1.4351956787860616,0.0,0.0,0.0,LEO_ISS_like,1.5
119.0,37.887777777777785,3.110623302372278,0.06667462361381485,0.03588952009310828,0.03715914916171097,1.4356950927500238,0.0,0.0,0.0,LEO_ISS_like,1.5
120.0,37.887777777777785,3.110623302372278,0.06618561722388006,0.035566364122522294,0.03715914916171097,1.4361763171022452,0.0,0.0,0.0,LEO_ISS_like,1.5
121.0,37.887777777777785,3.110623302372278,0.06571361606563383,0.03525496341205727,0.03715914916171097,1.4366400362311327,0.0,0.0,0.0,LEO_ISS_like,1.5
122.0,37.887777777777785,3.110623302372278,0.06525802878094522,0.03495487647553645,0.03715914916171097,1.4370869075712336,0.0,0.0,0.0,LEO_ISS_like,1.5
123.0,37.887777777777785,3.110623302372278,0.06481828457620395,0.03466567917527182,0.03715914916171097,1.4375175627227743,0.0,0.0,0.0,LEO_ISS_like,1.5
124.0,37.887777777777785,3.110623302372278,0.06439383250718779,0.03438696400294664,0.03715914916171097,1.4379326085225264,0.0,0.0,0.0,LEO_ISS_like,1.5
125.0,37.887777777777785,3.110623302372278,0.0639841407887987,0.03411833939173587,0.03715914916171097,1.4383326280681539,0.0,0.0,0.0,LEO_ISS_like,1.5
126.0,37.887777777777785,3.110623302372278,0.06358869612880291,0.03385942905828074,0.03715914916171097,1.438718181698107,0.0,0.0,0.0,LEO_ISS_like,1.5
127.0,37.887777777777785,3.110623302372278,0.06320700308474027,0.033609871373193406,0.03715914916171097,1.4390898079290266,0.0,0.0,0.0,LEO_ISS_like,1.5
128.0,37.887777777777785,3.110623302372278,0.06283858344319711,0.03336931875882503,0.03715914916171097,1.4394480243525534,0.0,0.0,0.0,LEO_ISS_like,1.5
129.0,37.887777777777785,3.110623302372278,0.06248297562066494,0.03313743711308547,0.03715914916171097,1.4397933284933395,0.0,0.0,0.0,LEO_ISS_like,1.5
130.0,37.887777777777785,3.110623302372278,0.06213973408523432,0.0329139052581558,0.03715914916171097,1.440126198629993,0.0,0.0,0.0,LEO_ISS_like,1.5
131.0,37.887777777777785,3.110623302372278,0.06180842879839939,0.03269841441298549,0.03715914916171097,1.4404470945806038,0.0,0.0,0.0,LEO_ISS_like,1.5
132.0,37.887777777777785,3.110623302372278,0.06148864467627363,0.032490667688514566,0.03715914916171097,1.4407564584544272,0.0,0.0,0.0,LEO_ISS_like,1.5
133.0,37.887777777777785,3.110623302372278,0.06117998106954196,0.03229037960460806,0.03715914916171097,1.441054715371237,0.0,0.0,0.0,LEO_ISS_like,1.5
134.0,37.887777777777785,3.110623302372278,0.06088205126149746,0.0320972756277345,0.03715914916171097,1.4413422741497857,0.0,0.0,0.0,LEO_ISS_like,1.5
135.0,37.887777777777785,3.110623302372278,0.06059448198353398,0.03191109172846327,0.03715914916171097,1.4416195279667532,0.0,0.0,0.0,LEO_ISS_like,1.5
136.0,37.887777777777785,3.110623302372278,0.06031691294748746,0.03173157395789676,0.03715914916171097,1.4418868549874997,0.0,0.0,0.0,LEO_ISS_like,1.5
137.0,37.887777777777785,3.110623302372278,0.060048996394240134,0.03155847804219264,0.03715914916171097,1.4421446189698757,0.0,0.0,0.0,LEO_ISS_like,1.5
138.0,37.887777777777785,3.110623302372278,0.0597903966580221,0.03139156899436941,0.03715914916171097,1.4423931698423011,0.0,0.0,0.0,LEO_ISS_like,1.5
139.0,37.887777777777785,3.110623302372278,0.05954078974586425,0.03123062074262452,0.03715914916171097,1.4426328442572491,0.0,0.0,0.0,LEO_ISS_like,1.5
140.0,37.887777777777785,3.110623302372278,0.059299862931675835,0.031075415774429033,0.03715914916171097,1.4428639661212395,0.0,0.0,0.0,LEO_ISS_like,1.5
141.0,37.887777777777785,3.110623302372278,0.05906731436443796,0.030925744795695844,0.03715914916171097,1.443086847102385,0.0,0.0,0.0,LEO_ISS_like,1.5
142.0,37.887777777777785,3.110623302372278,0.05884285269002219,0.030781406404350516,0.03715914916171097,1.44330178711649,0.0,0.0,0.0,LEO_ISS_like,1.5
143.0,37.887777777777785,3.110623302372278,0.058626196686160446,0.03064220677766384,0.03715914916171097,1.4435090747926556,0.0,0.0,0.0,LEO_ISS_like,1.5
144.0,37.887777777777785,3.110623302372278,0.058417074910108856,0.030507959372734525,0.03715914916171097,1.4437089879193026,0.0,0.0,0.0,LEO_ISS_like,1.5
145.0,37.887777777777785,3.110623302372278,0.058215225358564104,0.03037848463953803,0.03715914916171097,1.4439017938714827,0.0,0.0,0.0,LEO_ISS_like,1.5
146.0,37.887777777777785,3.110623302372278,0.05802039513940622,0.030253609745984338,0.03715914916171097,1.444087750020305,0.0,0.0,0.0,LEO_ISS_like,1.5
147.0,37.887777777777785,3.110623302372278,0.057832340154856526,0.030133168314452674,0.03715914916171097,1.4442671041252728,0.0,0.0,0.0,LEO_ISS_like,1.5
148.0,37.887777777777785,3.110623302372278,0.057650824795653824,0.030017000169295573,0.03715914916171097,1.4444400947102856,0.0,0.0,0.0,LEO_ISS_like,1.5
149.0,37.887777777777785,3.110623302372278,0.05747562164586558,0.029904951094827825,0.03715914916171097,1.4446069514240265,0.0,0.0,0.0,LEO_ISS_like,1.5
150.0,37.887777777777785,3.110623302372278,0.05730651119796435,0.02979687260333804,0.03715914916171097,1.4447678953854268,0.0,0.0,0.0,LEO_ISS_like,1.5
151.0,37.887777777777785,3.110623302372278,0.057143281577812434,0.029692621712681666,0.03715914916171097,1.4449231395148596,0.0,0.0,0.0,LEO_ISS_like,1.5
152.0,37.887777777777785,3.110623302372278,0.0569857282792102,0.029592060733034525,0.03715914916171097,1.4450728888516944,0.0,0.0,0.0,LEO_ISS_like,1.5
153.0,37.887777777777785,3.110623302372278,0.056833653907675544,0.029495057062405308,0.03715914916171097,1.4452173408588072,0.0,0.0,0.0,LEO_ISS_like,1.5
154.0,37.887777777777785,3.110623302372278,0.05668686793313338,0.029401482990523645,0.03715914916171097,1.4453566857146187,0.0,0.0,0.0,LEO_ISS_like,1.5
155.0,37.887777777777785,3.110623302372278,0.05654518645120542,0.029311215510738182,0.03715914916171097,1.4454911065932046,0.0,0.0,0.0,LEO_ISS_like,1.5
156.0,37.887777777777785,3.110623302372278,0.056408431952801104,0.029224136139575693,0.03715914916171097,1.4456207799329965,0.0,0.0,0.0,LEO_ISS_like,1.5
157.0,37.887777777777785,3.110623302372278,0.056276433101721014,0.0291401307436283,0.03715914916171097,1.4457458756945714,0.0,0.0,0.0,LEO_ISS_like,1.5
158.0,37.887777777777785,3.110623302372278,0.05614902451999414,0.029059089373451107,0.03715914916171097,1.4458665576080012,0.0,0.0,0.0,LEO_ISS_like,1.5
159.0,37.887777777777785,3.110623302372278,0.05602604658068006,0.02898090610416706,0.03715914916171097,1.4459829834102156,0.0,0.0,0.0,LEO_ISS_like,1.5
160.0,37.887777777777785,3.110623302372278,0.0559073452078765,0.028905478882489805,0.03715914916171097,1.4460953050728036,0.0,0.0,0.0,LEO_ISS_like,1.5
161.0,37.887777777777785,3.110623302372278,0.055792771683681505,0.028832709379888365,0.03715914916171097,1.446203669020675,0.0,0.0,0.0,LEO_ISS_like,1.5
162.0,37.887777777777785,3.110623302372278,0.05568218246186868,0.028762502851630248,0.03715914916171097,1.446308216341962,0.0,0.0,0.0,LEO_ISS_like,1.5
163.0,37.887777777777785,3.110623302372278,0.05557543898804176,0.02869476800145145,0.03715914916171097,1.4464090829895473,0.0,0.0,0.0,LEO_ISS_like,1.5
164.0,37.887777777777785,3.110623302372278,0.05547240752604338,0.02862941685161334,0.03715914916171097,1.4465063999745644,0.0,0.0,0.0,LEO_ISS_like,1.5
